"Question","Breakdown1","Breakdown1Code","Breakdown2","Breakdown2Code","value"
"OAPs started in period","Ccg","01M","","","20"
"OAPs started in period","Ccg","01N","","","15"
"OAPs started in period","Ccg","01R","","","*"
"OAPs started in period","Ccg","01T","","","*"
"OAPs started in period","Ccg","01V","","","*"
"OAPs started in period","Ccg","01W","","","*"
"OAPs started in period","Ccg","01X","","","*"
"OAPs started in period","Ccg","01Y","","","*"
"OAPs started in period","Ccg","02A","","","*"
"OAPs started in period","Ccg","02D","","","*"
"OAPs started in period","Ccg","02E","","","*"
"OAPs started in period","Ccg","02F","","","*"
"OAPs started in period","Ccg","02G","","","*"
"OAPs started in period","Ccg","02H","","","*"
"OAPs started in period","Ccg","02M","","","*"
"OAPs started in period","Ccg","02N","","","*"
"OAPs started in period","Ccg","02P","","","*"
"OAPs started in period","Ccg","02Q","","","*"
"OAPs started in period","Ccg","02R","","","*"
"OAPs started in period","Ccg","02T","","","*"
"OAPs started in period","Ccg","02V","","","*"
"OAPs started in period","Ccg","02W","","","*"
"OAPs started in period","Ccg","02X","","","*"
"OAPs started in period","Ccg","02Y","","","*"
"OAPs started in period","Ccg","03A","","","5"
"OAPs started in period","Ccg","03C","","","5"
"OAPs started in period","Ccg","03D","","","10"
"OAPs started in period","Ccg","03E","","","10"
"OAPs started in period","Ccg","03F","","","*"
"OAPs started in period","Ccg","03G","","","*"
"OAPs started in period","Ccg","03H","","","*"
"OAPs started in period","Ccg","03J","","","*"
"OAPs started in period","Ccg","03K","","","*"
"OAPs started in period","Ccg","03L","","","*"
"OAPs started in period","Ccg","03M","","","*"
"OAPs started in period","Ccg","03N","","","*"
"OAPs started in period","Ccg","03Q","","","25"
"OAPs started in period","Ccg","03R","","","20"
"OAPs started in period","Ccg","03T","","","*"
"OAPs started in period","Ccg","03V","","","*"
"OAPs started in period","Ccg","03W","","","*"
"OAPs started in period","Ccg","03X","","","*"
"OAPs started in period","Ccg","03Y","","","*"
"OAPs started in period","Ccg","04C","","","*"
"OAPs started in period","Ccg","04D","","","*"
"OAPs started in period","Ccg","04E","","","*"
"OAPs started in period","Ccg","04F","","","*"
"OAPs started in period","Ccg","04G","","","*"
"OAPs started in period","Ccg","04H","","","*"
"OAPs started in period","Ccg","04J","","","*"
"OAPs started in period","Ccg","04K","","","20"
"OAPs started in period","Ccg","04L","","","*"
"OAPs started in period","Ccg","04M","","","*"
"OAPs started in period","Ccg","04N","","","*"
"OAPs started in period","Ccg","04Q","","","*"
"OAPs started in period","Ccg","04R","","","5"
"OAPs started in period","Ccg","04V","","","*"
"OAPs started in period","Ccg","04X","","","*"
"OAPs started in period","Ccg","04Y","","","*"
"OAPs started in period","Ccg","05A","","","*"
"OAPs started in period","Ccg","05C","","","*"
"OAPs started in period","Ccg","05D","","","*"
"OAPs started in period","Ccg","05F","","","*"
"OAPs started in period","Ccg","05G","","","*"
"OAPs started in period","Ccg","05H","","","*"
"OAPs started in period","Ccg","05J","","","*"
"OAPs started in period","Ccg","05L","","","*"
"OAPs started in period","Ccg","05N","","","*"
"OAPs started in period","Ccg","05P","","","*"
"OAPs started in period","Ccg","05Q","","","*"
"OAPs started in period","Ccg","05R","","","*"
"OAPs started in period","Ccg","05T","","","*"
"OAPs started in period","Ccg","05V","","","*"
"OAPs started in period","Ccg","05W","","","*"
"OAPs started in period","Ccg","05X","","","*"
"OAPs started in period","Ccg","05Y","","","*"
"OAPs started in period","Ccg","06A","","","*"
"OAPs started in period","Ccg","06D","","","*"
"OAPs started in period","Ccg","06F","","","*"
"OAPs started in period","Ccg","06H","","","*"
"OAPs started in period","Ccg","06K","","","*"
"OAPs started in period","Ccg","06L","","","*"
"OAPs started in period","Ccg","06M","","","*"
"OAPs started in period","Ccg","06N","","","*"
"OAPs started in period","Ccg","06P","","","*"
"OAPs started in period","Ccg","06Q","","","5"
"OAPs started in period","Ccg","06T","","","*"
"OAPs started in period","Ccg","06V","","","*"
"OAPs started in period","Ccg","06W","","","10"
"OAPs started in period","Ccg","06Y","","","10"
"OAPs started in period","Ccg","07G","","","*"
"OAPs started in period","Ccg","07H","","","*"
"OAPs started in period","Ccg","07J","","","*"
"OAPs started in period","Ccg","07K","","","*"
"OAPs started in period","Ccg","07L","","","*"
"OAPs started in period","Ccg","07M","","","*"
"OAPs started in period","Ccg","07N","","","10"
"OAPs started in period","Ccg","07P","","","5"
"OAPs started in period","Ccg","07Q","","","15"
"OAPs started in period","Ccg","07R","","","*"
"OAPs started in period","Ccg","07T","","","*"
"OAPs started in period","Ccg","07V","","","10"
"OAPs started in period","Ccg","07W","","","*"
"OAPs started in period","Ccg","07X","","","*"
"OAPs started in period","Ccg","07Y","","","*"
"OAPs started in period","Ccg","08A","","","20"
"OAPs started in period","Ccg","08C","","","*"
"OAPs started in period","Ccg","08D","","","*"
"OAPs started in period","Ccg","08E","","","*"
"OAPs started in period","Ccg","08F","","","*"
"OAPs started in period","Ccg","08G","","","*"
"OAPs started in period","Ccg","08H","","","*"
"OAPs started in period","Ccg","08J","","","*"
"OAPs started in period","Ccg","08K","","","5"
"OAPs started in period","Ccg","08L","","","*"
"OAPs started in period","Ccg","08M","","","*"
"OAPs started in period","Ccg","08N","","","*"
"OAPs started in period","Ccg","08P","","","*"
"OAPs started in period","Ccg","08Q","","","*"
"OAPs started in period","Ccg","08R","","","*"
"OAPs started in period","Ccg","08T","","","*"
"OAPs started in period","Ccg","08V","","","*"
"OAPs started in period","Ccg","08W","","","*"
"OAPs started in period","Ccg","08X","","","*"
"OAPs started in period","Ccg","08Y","","","5"
"OAPs started in period","Ccg","09A","","","*"
"OAPs started in period","Ccg","09C","","","*"
"OAPs started in period","Ccg","09D","","","15"
"OAPs started in period","Ccg","09E","","","*"
"OAPs started in period","Ccg","09F","","","5"
"OAPs started in period","Ccg","09G","","","10"
"OAPs started in period","Ccg","09H","","","*"
"OAPs started in period","Ccg","09J","","","*"
"OAPs started in period","Ccg","09L","","","*"
"OAPs started in period","Ccg","09N","","","*"
"OAPs started in period","Ccg","09P","","","*"
"OAPs started in period","Ccg","09W","","","*"
"OAPs started in period","Ccg","09X","","","*"
"OAPs started in period","Ccg","09Y","","","*"
"OAPs started in period","Ccg","10A","","","*"
"OAPs started in period","Ccg","10C","","","*"
"OAPs started in period","Ccg","10D","","","*"
"OAPs started in period","Ccg","10E","","","*"
"OAPs started in period","Ccg","10G","","","*"
"OAPs started in period","Ccg","10H","","","*"
"OAPs started in period","Ccg","10J","","","*"
"OAPs started in period","Ccg","10K","","","5"
"OAPs started in period","Ccg","10L","","","*"
"OAPs started in period","Ccg","10M","","","*"
"OAPs started in period","Ccg","10N","","","*"
"OAPs started in period","Ccg","10Q","","","10"
"OAPs started in period","Ccg","10R","","","*"
"OAPs started in period","Ccg","10T","","","*"
"OAPs started in period","Ccg","10V","","","*"
"OAPs started in period","Ccg","10W","","","*"
"OAPs started in period","Ccg","10X","","","5"
"OAPs started in period","Ccg","10Y","","","5"
"OAPs started in period","Ccg","11A","","","15"
"OAPs started in period","Ccg","11C","","","*"
"OAPs started in period","Ccg","11D","","","*"
"OAPs started in period","Ccg","11E","","","*"
"OAPs started in period","Ccg","11H","","","*"
"OAPs started in period","Ccg","11J","","","20"
"OAPs started in period","Ccg","11M","","","*"
"OAPs started in period","Ccg","11N","","","10"
"OAPs started in period","Ccg","11T","","","*"
"OAPs started in period","Ccg","11X","","","*"
"OAPs started in period","Ccg","12A","","","*"
"OAPs started in period","Ccg","12D","","","*"
"OAPs started in period","Ccg","12F","","","*"
"OAPs started in period","Ccg","13P","","","*"
"OAPs started in period","Ccg","13T","","","*"
"OAPs started in period","Ccg","999","","","110"
"OAPs started in period","Ccg","99A","","","*"
"OAPs started in period","Ccg","99C","","","*"
"OAPs started in period","Ccg","99D","","","*"
"OAPs started in period","Ccg","99E","","","*"
"OAPs started in period","Ccg","99F","","","*"
"OAPs started in period","Ccg","99G","","","*"
"OAPs started in period","Ccg","99H","","","*"
"OAPs started in period","Ccg","99J","","","*"
"OAPs started in period","Ccg","99K","","","5"
"OAPs started in period","Ccg","99M","","","*"
"OAPs started in period","Ccg","99N","","","*"
"OAPs started in period","Ccg","99P","","","20"
"OAPs started in period","Ccg","99Q","","","*"
"OAPs started in period","Gender","England","","","678"
"OAPs started in period","Gender","1","","","396"
"OAPs started in period","Gender","2","","","282"
"OAPs started in period","Gender","9","","","0"
"OAPs started in period","Gender","X","","","0"
"OAPs started in period","MhaStatus","England","","","678"
"OAPs started in period","MhaStatus","1","","","372"
"OAPs started in period","MhaStatus","2","","","306"
"OAPs started in period","OutOfAreaReason","England","","","678"
"OAPs started in period","OutOfAreaReason","10","","","652"
"OAPs started in period","OutOfAreaReason","11","","","2"
"OAPs started in period","OutOfAreaReason","12","","","1"
"OAPs started in period","OutOfAreaReason","13","","","10"
"OAPs started in period","OutOfAreaReason","14","","","10"
"OAPs started in period","OutOfAreaReason","15","","","3"
"OAPs started in period","PrimaryDiagnosis","England","","","678"
"OAPs started in period","PrimaryDiagnosis","01","","","21"
"OAPs started in period","PrimaryDiagnosis","02","","","213"
"OAPs started in period","PrimaryDiagnosis","03","","","55"
"OAPs started in period","PrimaryDiagnosis","04","","","73"
"OAPs started in period","PrimaryDiagnosis","05","","","12"
"OAPs started in period","PrimaryDiagnosis","06","","","1"
"OAPs started in period","PrimaryDiagnosis","07","","","6"
"OAPs started in period","PrimaryDiagnosis","08","","","19"
"OAPs started in period","PrimaryDiagnosis","09","","","19"
"OAPs started in period","PrimaryDiagnosis","10","","","1"
"OAPs started in period","PrimaryDiagnosis","11","","","2"
"OAPs started in period","PrimaryDiagnosis","12","","","0"
"OAPs started in period","PrimaryDiagnosis","13","","","1"
"OAPs started in period","PrimaryDiagnosis","14","","","38"
"OAPs started in period","PrimaryDiagnosis","15","","","51"
"OAPs started in period","PrimaryDiagnosis","16","","","7"
"OAPs started in period","PrimaryDiagnosis","17","","","1"
"OAPs started in period","PrimaryDiagnosis","18","","","156"
"OAPs started in period","PrimaryDiagnosis","19","","","1"
"OAPs started in period","PrimaryDiagnosis","20","","","0"
"OAPs started in period","PrimaryDiagnosis","21","","","1"
"OAPs started in period","PrimaryDiagnosis","22","","","0"
"OAPs started in period","PrimaryDiagnosis","23","","","0"
"OAPs started in period","ReceivingProvider","England","","","678"
"OAPs started in period","ReceivingProvider","8HR47","","","*"
"OAPs started in period","ReceivingProvider","999","","","35"
"OAPs started in period","ReceivingProvider","AHL","","","*"
"OAPs started in period","ReceivingProvider","NFJ","","","*"
"OAPs started in period","ReceivingProvider","NHV","","","*"
"OAPs started in period","ReceivingProvider","NMJ","","","105"
"OAPs started in period","ReceivingProvider","NMQ","","","*"
"OAPs started in period","ReceivingProvider","NMV","","","60"
"OAPs started in period","ReceivingProvider","NNF","","","*"
"OAPs started in period","ReceivingProvider","NQ4","","","*"
"OAPs started in period","ReceivingProvider","NQL","","","*"
"OAPs started in period","ReceivingProvider","NR0","","","*"
"OAPs started in period","ReceivingProvider","NR5","","","*"
"OAPs started in period","ReceivingProvider","NTN","","","215"
"OAPs started in period","ReceivingProvider","NTT","","","*"
"OAPs started in period","ReceivingProvider","NV2","","","15"
"OAPs started in period","ReceivingProvider","NYA","","","10"
"OAPs started in period","ReceivingProvider","R1A","","","*"
"OAPs started in period","ReceivingProvider","R1C","","","*"
"OAPs started in period","ReceivingProvider","R1E","","","*"
"OAPs started in period","ReceivingProvider","R1F","","","*"
"OAPs started in period","ReceivingProvider","RA9","","","*"
"OAPs started in period","ReceivingProvider","RAL","","","*"
"OAPs started in period","ReceivingProvider","RAT","","","*"
"OAPs started in period","ReceivingProvider","RDY","","","*"
"OAPs started in period","ReceivingProvider","RGD","","","10"
"OAPs started in period","ReceivingProvider","RH5","","","*"
"OAPs started in period","ReceivingProvider","RHA","","","20"
"OAPs started in period","ReceivingProvider","RJ8","","","*"
"OAPs started in period","ReceivingProvider","RJX","","","*"
"OAPs started in period","ReceivingProvider","RKL","","","*"
"OAPs started in period","ReceivingProvider","RLY","","","*"
