"Question","Breakdown1","Breakdown1Code","Breakdown2","Breakdown2Code","value"
"Percentage of OAP days with cost recorded","Region","Y54","OutOfAreaReason","14","1"
"Percentage of OAP days with cost recorded","Region","Y54","OutOfAreaReason","15","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","0","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","01","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","02","0.9"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","03","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","04","0.68"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","05","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","06","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","07","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","08","1"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","09","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","10","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","11","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","12","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","13","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","14","0.97"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","15","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","16","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","17","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","18","0.93"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","19","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","20","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","21","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","22","*"
"Percentage of OAP days with cost recorded","Region","Y54","PrimaryDiagnosis","23","*"
"Percentage of OAP days with cost recorded","Region","Y55","","","0.58"
"Percentage of OAP days with cost recorded","Region","Y55","BedType","0","*"
"Percentage of OAP days with cost recorded","Region","Y55","BedType","10","0.47"
"Percentage of OAP days with cost recorded","Region","Y55","BedType","11","*"
"Percentage of OAP days with cost recorded","Region","Y55","BedType","12","*"
"Percentage of OAP days with cost recorded","region","Y55","Gender","0","*"
"Percentage of OAP days with cost recorded","region","Y55","Gender","1","0.69"
"Percentage of OAP days with cost recorded","region","Y55","Gender","2","0.48"
"Percentage of OAP days with cost recorded","region","Y55","Gender","9","*"
"Percentage of OAP days with cost recorded","region","Y55","Gender","X","*"
"Percentage of OAP days with cost recorded","Region","Y55","MhaStatus","0","*"
"Percentage of OAP days with cost recorded","Region","Y55","MhaStatus","1","0.55"
"Percentage of OAP days with cost recorded","Region","Y55","MhaStatus","2","0.61"
"Percentage of OAP days with cost recorded","Region","Y55","OutOfAreaReason","0","*"
"Percentage of OAP days with cost recorded","Region","Y55","OutOfAreaReason","10","0.6"
"Percentage of OAP days with cost recorded","Region","Y55","OutOfAreaReason","11","*"
"Percentage of OAP days with cost recorded","Region","Y55","OutOfAreaReason","12","*"
"Percentage of OAP days with cost recorded","Region","Y55","OutOfAreaReason","13","*"
"Percentage of OAP days with cost recorded","Region","Y55","OutOfAreaReason","14","*"
"Percentage of OAP days with cost recorded","Region","Y55","OutOfAreaReason","15","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","0","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","01","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","02","0.8"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","03","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","04","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","05","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","06","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","07","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","08","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","09","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","10","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","11","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","12","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","13","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","14","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","15","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","16","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","17","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","18","0.55"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","19","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","20","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","21","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","22","*"
"Percentage of OAP days with cost recorded","Region","Y55","PrimaryDiagnosis","23","*"
"Percentage of OAP days with cost recorded","Region","Y56","","","1"
"Percentage of OAP days with cost recorded","Region","Y56","BedType","0","*"
"Percentage of OAP days with cost recorded","Region","Y56","BedType","10","1"
"Percentage of OAP days with cost recorded","Region","Y56","BedType","11","*"
"Percentage of OAP days with cost recorded","Region","Y56","BedType","12","1"
"Percentage of OAP days with cost recorded","region","Y56","Gender","0","*"
"Percentage of OAP days with cost recorded","region","Y56","Gender","1","1"
"Percentage of OAP days with cost recorded","region","Y56","Gender","2","1"
"Percentage of OAP days with cost recorded","region","Y56","Gender","9","*"
"Percentage of OAP days with cost recorded","region","Y56","Gender","X","*"
"Percentage of OAP days with cost recorded","Region","Y56","MhaStatus","0","*"
"Percentage of OAP days with cost recorded","Region","Y56","MhaStatus","1","1"
"Percentage of OAP days with cost recorded","Region","Y56","MhaStatus","2","1"
"Percentage of OAP days with cost recorded","Region","Y56","OutOfAreaReason","0","*"
"Percentage of OAP days with cost recorded","Region","Y56","OutOfAreaReason","10","1"
"Percentage of OAP days with cost recorded","Region","Y56","OutOfAreaReason","11","*"
"Percentage of OAP days with cost recorded","Region","Y56","OutOfAreaReason","12","*"
"Percentage of OAP days with cost recorded","Region","Y56","OutOfAreaReason","13","*"
"Percentage of OAP days with cost recorded","Region","Y56","OutOfAreaReason","14","*"
"Percentage of OAP days with cost recorded","Region","Y56","OutOfAreaReason","15","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","0","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","01","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","02","1"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","03","1"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","04","1"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","05","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","06","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","07","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","08","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","09","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","10","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","11","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","12","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","13","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","14","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","15","1"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","16","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","17","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","18","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","19","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","20","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","21","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","22","*"
"Percentage of OAP days with cost recorded","Region","Y56","PrimaryDiagnosis","23","*"
"Percentage of OAP days with cost recorded","Region","Y57","","","1"
"Percentage of OAP days with cost recorded","Region","Y57","BedType","0","*"
"Percentage of OAP days with cost recorded","Region","Y57","BedType","10","1"
"Percentage of OAP days with cost recorded","Region","Y57","BedType","11","1"
"Percentage of OAP days with cost recorded","Region","Y57","BedType","12","1"
"Percentage of OAP days with cost recorded","region","Y57","Gender","0","*"
"Percentage of OAP days with cost recorded","region","Y57","Gender","1","1"
"Percentage of OAP days with cost recorded","region","Y57","Gender","2","1"
"Percentage of OAP days with cost recorded","region","Y57","Gender","9","*"
"Percentage of OAP days with cost recorded","region","Y57","Gender","X","*"
"Percentage of OAP days with cost recorded","Region","Y57","MhaStatus","0","*"
"Percentage of OAP days with cost recorded","Region","Y57","MhaStatus","1","1"
"Percentage of OAP days with cost recorded","Region","Y57","MhaStatus","2","1"
"Percentage of OAP days with cost recorded","Region","Y57","OutOfAreaReason","0","*"
"Percentage of OAP days with cost recorded","Region","Y57","OutOfAreaReason","10","1"
"Percentage of OAP days with cost recorded","Region","Y57","OutOfAreaReason","11","*"
"Percentage of OAP days with cost recorded","Region","Y57","OutOfAreaReason","12","*"
"Percentage of OAP days with cost recorded","Region","Y57","OutOfAreaReason","13","*"
"Percentage of OAP days with cost recorded","Region","Y57","OutOfAreaReason","14","*"
"Percentage of OAP days with cost recorded","Region","Y57","OutOfAreaReason","15","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","0","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","01","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","02","1"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","03","1"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","04","1"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","05","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","06","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","07","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","08","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","09","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","10","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","11","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","12","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","13","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","14","1"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","15","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","16","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","17","*"
"Percentage of OAP days with cost recorded","Region","Y57","PrimaryDiagnosis","18","*"
